original_image_link,viewer_link,mets_link,bibliographical_description,author,title,publishing_place,publisher,publication_year
http://diglib.hab.de/drucke/416-quod-2s/00028.jpg,https://diglib.hab.de/drucke/416-quod-2s/start.htm?image=00028,https://diglib.hab.de/drucke/416-quod-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/416-quod-2s/00029.jpg,https://diglib.hab.de/drucke/416-quod-2s/start.htm?image=00029,https://diglib.hab.de/drucke/416-quod-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/46-10-med-1s/00113.jpg,https://diglib.hab.de/drucke/46-10-med-1s/start.htm?image=00113,https://diglib.hab.de/drucke/46-10-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/46-10-med-1s/00114.jpg,https://diglib.hab.de/drucke/46-10-med-1s/start.htm?image=00114,https://diglib.hab.de/drucke/46-10-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/46-10-med-1s/00125.jpg,https://diglib.hab.de/drucke/46-10-med-1s/start.htm?image=00125,https://diglib.hab.de/drucke/46-10-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/46-10-med-1s/00147.jpg,https://diglib.hab.de/drucke/46-10-med-1s/start.htm?image=00147,https://diglib.hab.de/drucke/46-10-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/46-10-med-1s/00148.jpg,https://diglib.hab.de/drucke/46-10-med-1s/start.htm?image=00148,https://diglib.hab.de/drucke/46-10-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/46-10-med-1s/00149.jpg,https://diglib.hab.de/drucke/46-10-med-1s/start.htm?image=00149,https://diglib.hab.de/drucke/46-10-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/46-10-med-1s/00270.jpg,https://diglib.hab.de/drucke/46-10-med-1s/start.htm?image=00270,https://diglib.hab.de/drucke/46-10-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/46-2-med-1s/eb03.jpg,https://diglib.hab.de/drucke/46-2-med-1s/start.htm?image=eb03,https://diglib.hab.de/drucke/46-2-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/46-med-4s/00001.jpg,https://diglib.hab.de/drucke/46-med-4s/start.htm?image=00001,https://diglib.hab.de/drucke/46-med-4s/mets.xml,"Maierus, Michael: Examen Fucorum Pseudo-Chymicorum","Maierus, Michael",Examen Fucorum Pseudo-Chymicorum,,Examen,
http://diglib.hab.de/drucke/46-phys-2s/00019.jpg,https://diglib.hab.de/drucke/46-phys-2s/start.htm?image=00019,https://diglib.hab.de/drucke/46-phys-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/47-phys-2f/00005.jpg,https://diglib.hab.de/drucke/47-phys-2f/start.htm?image=00005,https://diglib.hab.de/drucke/47-phys-2f/mets.xml,Ğābir Ibn-Ḥaiyān: Das Buoch vonn der Verborgenheyt der Alchimia,Ğābir Ibn-Ḥaiyān,Das Buoch vonn der Verborgenheyt der Alchimia,,Das,
http://diglib.hab.de/drucke/47-phys-2f/00042.jpg,https://diglib.hab.de/drucke/47-phys-2f/start.htm?image=00042,https://diglib.hab.de/drucke/47-phys-2f/mets.xml,Ğābir Ibn-Ḥaiyān: Das Buoch vonn der Verborgenheyt der Alchimia,Ğābir Ibn-Ḥaiyān,Das Buoch vonn der Verborgenheyt der Alchimia,,Das,
http://diglib.hab.de/drucke/47-phys-2f/00045.jpg,https://diglib.hab.de/drucke/47-phys-2f/start.htm?image=00045,https://diglib.hab.de/drucke/47-phys-2f/mets.xml,Ğābir Ibn-Ḥaiyān: Das Buoch vonn der Verborgenheyt der Alchimia,Ğābir Ibn-Ḥaiyān,Das Buoch vonn der Verborgenheyt der Alchimia,,Das,
http://diglib.hab.de/drucke/47-phys-2f/00052.jpg,https://diglib.hab.de/drucke/47-phys-2f/start.htm?image=00052,https://diglib.hab.de/drucke/47-phys-2f/mets.xml,Ğābir Ibn-Ḥaiyān: Das Buoch vonn der Verborgenheyt der Alchimia,Ğābir Ibn-Ḥaiyān,Das Buoch vonn der Verborgenheyt der Alchimia,,Das,
http://diglib.hab.de/drucke/47-phys-2f/00055.jpg,https://diglib.hab.de/drucke/47-phys-2f/start.htm?image=00055,https://diglib.hab.de/drucke/47-phys-2f/mets.xml,Ğābir Ibn-Ḥaiyān: Das Buoch vonn der Verborgenheyt der Alchimia,Ğābir Ibn-Ḥaiyān,Das Buoch vonn der Verborgenheyt der Alchimia,,Das,
http://diglib.hab.de/drucke/47-phys-2f/00056.jpg,https://diglib.hab.de/drucke/47-phys-2f/start.htm?image=00056,https://diglib.hab.de/drucke/47-phys-2f/mets.xml,Ğābir Ibn-Ḥaiyān: Das Buoch vonn der Verborgenheyt der Alchimia,Ğābir Ibn-Ḥaiyān,Das Buoch vonn der Verborgenheyt der Alchimia,,Das,
http://diglib.hab.de/drucke/47-phys-2f/00058.jpg,https://diglib.hab.de/drucke/47-phys-2f/start.htm?image=00058,https://diglib.hab.de/drucke/47-phys-2f/mets.xml,Ğābir Ibn-Ḥaiyān: Das Buoch vonn der Verborgenheyt der Alchimia,Ğābir Ibn-Ḥaiyān,Das Buoch vonn der Verborgenheyt der Alchimia,,Das,
http://diglib.hab.de/drucke/47-phys-2f/00060.jpg,https://diglib.hab.de/drucke/47-phys-2f/start.htm?image=00060,https://diglib.hab.de/drucke/47-phys-2f/mets.xml,Ğābir Ibn-Ḥaiyān: Das Buoch vonn der Verborgenheyt der Alchimia,Ğābir Ibn-Ḥaiyān,Das Buoch vonn der Verborgenheyt der Alchimia,,Das,
http://diglib.hab.de/drucke/47-phys-2f/00063.jpg,https://diglib.hab.de/drucke/47-phys-2f/start.htm?image=00063,https://diglib.hab.de/drucke/47-phys-2f/mets.xml,Ğābir Ibn-Ḥaiyān: Das Buoch vonn der Verborgenheyt der Alchimia,Ğābir Ibn-Ḥaiyān,Das Buoch vonn der Verborgenheyt der Alchimia,,Das,
http://diglib.hab.de/drucke/47-phys-2f/00135.jpg,https://diglib.hab.de/drucke/47-phys-2f/start.htm?image=00135,https://diglib.hab.de/drucke/47-phys-2f/mets.xml,Ğābir Ibn-Ḥaiyān: Das Buoch vonn der Verborgenheyt der Alchimia,Ğābir Ibn-Ḥaiyān,Das Buoch vonn der Verborgenheyt der Alchimia,,Das,
http://diglib.hab.de/drucke/52-med-4s/00002.jpg,https://diglib.hab.de/drucke/52-med-4s/start.htm?image=00002,https://diglib.hab.de/drucke/52-med-4s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00026.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00026,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00028.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00028,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00030.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00030,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00031.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00031,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00033.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00033,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00035.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00035,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00037.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00037,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00038.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00038,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00039.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00039,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00041.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00041,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00043.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00043,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00045.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00045,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00046.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00046,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00049.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00049,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00051.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00051,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00057.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00057,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00058.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00058,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00059.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00059,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00060.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00060,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00061.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00061,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00062.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00062,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00063.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00063,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00089.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00089,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00138.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00138,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00144.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00144,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/54-med-1s/00158.jpg,https://diglib.hab.de/drucke/54-med-1s/start.htm?image=00158,https://diglib.hab.de/drucke/54-med-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/552-22-quod/00048.jpg,https://diglib.hab.de/drucke/552-22-quod/start.htm?image=00048,https://diglib.hab.de/drucke/552-22-quod/mets.xml,,,,,,
http://diglib.hab.de/drucke/552-22-quod/00070.jpg,https://diglib.hab.de/drucke/552-22-quod/start.htm?image=00070,https://diglib.hab.de/drucke/552-22-quod/mets.xml,,,,,,
http://diglib.hab.de/drucke/552-22-quod/00077.jpg,https://diglib.hab.de/drucke/552-22-quod/start.htm?image=00077,https://diglib.hab.de/drucke/552-22-quod/mets.xml,,,,,,
http://diglib.hab.de/drucke/552-22-quod/00206.jpg,https://diglib.hab.de/drucke/552-22-quod/start.htm?image=00206,https://diglib.hab.de/drucke/552-22-quod/mets.xml,,,,,,
http://diglib.hab.de/drucke/74-phys/00446.jpg,https://diglib.hab.de/drucke/74-phys/start.htm?image=00446,https://diglib.hab.de/drucke/74-phys/mets.xml,,,,,,
http://diglib.hab.de/drucke/74-phys/00454.jpg,https://diglib.hab.de/drucke/74-phys/start.htm?image=00454,https://diglib.hab.de/drucke/74-phys/mets.xml,,,,,,
http://diglib.hab.de/drucke/74-phys/00456.jpg,https://diglib.hab.de/drucke/74-phys/start.htm?image=00456,https://diglib.hab.de/drucke/74-phys/mets.xml,,,,,,
http://diglib.hab.de/drucke/74-phys/00661.jpg,https://diglib.hab.de/drucke/74-phys/start.htm?image=00661,https://diglib.hab.de/drucke/74-phys/mets.xml,,,,,,
http://diglib.hab.de/drucke/89-4-quod-2f-1s/00013.jpg,https://diglib.hab.de/drucke/89-4-quod-2f-1s/start.htm?image=00013,https://diglib.hab.de/drucke/89-4-quod-2f-1s/mets.xml,"Fludd, Robert: Philosophia Moysaica","Fludd, Robert",Philosophia Moysaica,,Philosophia,
http://diglib.hab.de/drucke/89-4-quod-2f-1s/00014.jpg,https://diglib.hab.de/drucke/89-4-quod-2f-1s/start.htm?image=00014,https://diglib.hab.de/drucke/89-4-quod-2f-1s/mets.xml,"Fludd, Robert: Philosophia Moysaica","Fludd, Robert",Philosophia Moysaica,,Philosophia,
http://diglib.hab.de/drucke/89-4-quod-2f-1s/00017.jpg,https://diglib.hab.de/drucke/89-4-quod-2f-1s/start.htm?image=00017,https://diglib.hab.de/drucke/89-4-quod-2f-1s/mets.xml,"Fludd, Robert: Philosophia Moysaica","Fludd, Robert",Philosophia Moysaica,,Philosophia,
http://diglib.hab.de/drucke/89-4-quod-2f-1s/00065.jpg,https://diglib.hab.de/drucke/89-4-quod-2f-1s/start.htm?image=00065,https://diglib.hab.de/drucke/89-4-quod-2f-1s/mets.xml,"Fludd, Robert: Philosophia Moysaica","Fludd, Robert",Philosophia Moysaica,,Philosophia,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00001.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00001,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00009.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00009,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00021.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00021,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00025.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00025,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00030.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00030,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00031.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00031,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00055.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00055,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00071.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00071,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00074.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00074,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00100.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00100,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00109.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00109,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00130.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00130,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00134.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00134,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00136.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00136,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00137.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00137,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00140.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00140,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00155.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00155,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00167.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00167,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00169.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00169,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00172.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00172,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00184.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00184,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00194.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00194,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00204.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00204,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00216.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00216,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00222.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00222,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00225.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00225,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00229.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00229,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00232.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00232,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00244.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00244,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00264.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00264,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/95-1-quod-2f-2s/00267.jpg,https://diglib.hab.de/drucke/95-1-quod-2f-2s/start.htm?image=00267,https://diglib.hab.de/drucke/95-1-quod-2f-2s/mets.xml,,,,,,
http://diglib.hab.de/drucke/96-1-phys/00091.jpg,https://diglib.hab.de/drucke/96-1-phys/start.htm?image=00091,https://diglib.hab.de/drucke/96-1-phys/mets.xml,,,,,,
http://diglib.hab.de/drucke/96-1-phys/00093.jpg,https://diglib.hab.de/drucke/96-1-phys/start.htm?image=00093,https://diglib.hab.de/drucke/96-1-phys/mets.xml,,,,,,
http://diglib.hab.de/drucke/96-1-phys/00096.jpg,https://diglib.hab.de/drucke/96-1-phys/start.htm?image=00096,https://diglib.hab.de/drucke/96-1-phys/mets.xml,,,,,,
http://diglib.hab.de/drucke/hr-424/00349.jpg,https://diglib.hab.de/drucke/hr-424/start.htm?image=00349,https://diglib.hab.de/drucke/hr-424/mets.xml,,,,,,
http://diglib.hab.de/drucke/li-51/00184.jpg,https://diglib.hab.de/drucke/li-51/start.htm?image=00184,https://diglib.hab.de/drucke/li-51/mets.xml,,,,,,
http://diglib.hab.de/drucke/ma-149-1s/00777.jpg,https://diglib.hab.de/drucke/ma-149-1s/start.htm?image=00777,https://diglib.hab.de/drucke/ma-149-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-12/00005.jpg,https://diglib.hab.de/drucke/mf-12/start.htm?image=00005,https://diglib.hab.de/drucke/mf-12/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-2f-6-2b/00055.jpg,https://diglib.hab.de/drucke/mf-2f-6-2b/start.htm?image=00055,https://diglib.hab.de/drucke/mf-2f-6-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-2f-6-2b/00057.jpg,https://diglib.hab.de/drucke/mf-2f-6-2b/start.htm?image=00057,https://diglib.hab.de/drucke/mf-2f-6-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-2f-6-2b/00061.jpg,https://diglib.hab.de/drucke/mf-2f-6-2b/start.htm?image=00061,https://diglib.hab.de/drucke/mf-2f-6-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-2f-6-2b/00063.jpg,https://diglib.hab.de/drucke/mf-2f-6-2b/start.htm?image=00063,https://diglib.hab.de/drucke/mf-2f-6-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-2f-6-2b/00065.jpg,https://diglib.hab.de/drucke/mf-2f-6-2b/start.htm?image=00065,https://diglib.hab.de/drucke/mf-2f-6-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-2f-6-2b/00069.jpg,https://diglib.hab.de/drucke/mf-2f-6-2b/start.htm?image=00069,https://diglib.hab.de/drucke/mf-2f-6-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-2f-6-2b/00071.jpg,https://diglib.hab.de/drucke/mf-2f-6-2b/start.htm?image=00071,https://diglib.hab.de/drucke/mf-2f-6-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-2f-6-2b/00819.jpg,https://diglib.hab.de/drucke/mf-2f-6-2b/start.htm?image=00819,https://diglib.hab.de/drucke/mf-2f-6-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-2f-6-2b/01145.jpg,https://diglib.hab.de/drucke/mf-2f-6-2b/start.htm?image=01145,https://diglib.hab.de/drucke/mf-2f-6-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-2f-6-2b/01149.jpg,https://diglib.hab.de/drucke/mf-2f-6-2b/start.htm?image=01149,https://diglib.hab.de/drucke/mf-2f-6-2b/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00005.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00005,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00015.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00015,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00016.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00016,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00017.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00017,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00019.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00019,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00020.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00020,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00021.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00021,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00022.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00022,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00023.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00023,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00026.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00026,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00027.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00027,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00029.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00029,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00036.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00036,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00052.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00052,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-4f-3/00312.jpg,https://diglib.hab.de/drucke/mf-4f-3/start.htm?image=00312,https://diglib.hab.de/drucke/mf-4f-3/mets.xml,,,,,,
http://diglib.hab.de/drucke/mf-69-1s/00422.jpg,https://diglib.hab.de/drucke/mf-69-1s/start.htm?image=00422,https://diglib.hab.de/drucke/mf-69-1s/mets.xml,,,,,,
http://diglib.hab.de/drucke/n-96-4f-helmst-6s/00001.jpg,https://diglib.hab.de/drucke/n-96-4f-helmst-6s/start.htm?image=00001,https://diglib.hab.de/drucke/n-96-4f-helmst-6s/mets.xml,,,,,,
